;text;Hate.speech;Sexism;Body;Racism;Ideology;Homophobia;Origin;Religion;Health;OtherLifestyle;Migrants;Ageing
1274;Se o Jonas fosse médico o Mário Soares tornava-se imortal;0;0;0;0;0;0;0;0;0;0;0;0
1368;Reclama da superlotação de presídios mas se dizem que vão construir mais, reclama tb. Ah, vá! https://t.co/8pTrgbwZ1F;0;0;0;0;0;0;0;0;0;0;0;0
1686;"Coisas que odeio
esquerdista de iphone
hipocrisia
falso moralismo https://t.co/L6lEY0mk8f";0;0;0;0;0;0;0;0;0;0;0;0
5373;"ATENÇÃO QUE TEVE CARRO ROUBADO
TRES CARROS FORAM RECUPERADOS TUCSON PRATA, HB20 BRANCO E RANGER
São recebi placa... https://t.co/hgpLVDiOf9";0;0;0;0;0;0;0;0;0;0;0;0
4738;A Senadora do Paraná mandou você Mulher, fazer greve de sexo. #FelizDiaInternacionalDasMulheres https://t.co/t0R0x7seoR;0;0;0;0;0;0;0;0;0;0;0;0
1572;Gostaria de saber se a @Vivoemrede concorda com essa postura e tem interesse em manter funcionários que agregam ima _ https://t.co/eaXVfKGgq0;0;0;0;0;0;0;0;0;0;0;0;0
2167;RT @ajulysantos: A gente xinga a grande mídia o tempo todo, e vai continuar xingando, menos hoje.  https://t.co/KVr1F482Yk;0;0;0;0;0;0;0;0;0;0;0;0
2775;Bom dia, companheiros! Sabem se o PSD já sondou o João Braga para Lisboa?...;0;0;0;0;0;0;0;0;0;0;0;0
2853;Tinha errado o último tweet, então twittei de novo;0;0;0;0;0;0;0;0;0;0;0;0
2518;@barba__rija vá lá, não sejas radical.;0;0;0;0;0;0;0;0;0;0;0;0
422;Se você assistir Titanic ao contrário, verá a história de um submarino que resgata as pessoas do mar e as coloca em uma festa.;0;0;0;0;0;0;0;0;0;0;0;0
2926; azeiteiro, quero q te fodas volta para a tua terra;0;0;0;0;0;0;0;0;0;0;0;0
1787;"+ de 50mil empresas encerradas e de 10mil em insolvência nesta governação.
Em Jan.17 já são estas. Baixar o desempr _ https://t.co/UzsGoF0p2q";0;0;0;0;0;0;0;0;0;0;0;0
444;@ch4mps toda a sociedade só tem a ganhar com isso;0;0;0;0;0;0;0;0;0;0;0;0
936;se cuba passar nos taca pedra;0;0;0;0;0;0;0;0;0;0;0;0
669;@mcsoares_ @karlariane por favor!! tem mais foto dela aqui https://t.co/vt55YR25FE;0;0;0;0;0;0;0;0;0;0;0;0
4755;@guiwde @Estadao olha esse campo, meu Deus, foram buscar notícia na oitava divisão hahahahahhaha;0;0;0;0;0;0;0;0;0;0;0;0
1782;"A primeira parte dos Patriots foi horrível.
Alguém me sabe dizer se o Palhinha também joga lá?
#SuperBowl";0;0;0;0;0;0;0;0;0;0;0;0
2862;KKKLKKKKKKKKKKK......Mais KKKLKKKKKKKKKKK pra vc. https://t.co/55XDouxSQ3;0;0;0;0;0;0;0;0;0;0;0;0
908;"Lutar pelos nossos direitos
https://t.co/WXh1mD4iVv 
#Portugal #PNR #RenovarPortugal";0;0;0;0;0;0;0;0;0;0;0;0
2323;"ADQUIRA AGORA o livro ""A IDEOLOGIA DE GÊNERO NA EDUCAÇÃO - Como esta doutrinação está sendo introduzida nas... https://t.co/emXSsysshG";0;0;0;0;0;0;0;0;0;0;0;0
1380;@NodoaNegra Por um Portugal mais seguro;0;0;0;0;0;0;0;0;0;0;0;0
1714;Quem fala assim não é gago. Força #Trump! https://t.co/A8WHoJXVGi;0;0;0;0;0;0;0;0;0;0;0;0
709;@gentebranca1 os negro não tá nem aí pode usar o que quiser http://t.co/gX57yWDWvN;0;0;0;0;0;0;0;0;0;0;0;0
3922;Atenção..dia 8 de Março, amanhã..de os parabéns para as pessoas certas !!  @TonhoDrinks @o_colecionador @_opressor _ https://t.co/5mlejxnHL5;0;0;0;0;0;0;0;0;0;0;0;0
2154;"Como você pode militar por uma causa sendo que você nem estuda, @dangerouzlovato? 
#Transgêneros https://t.co/uISnAHxMw7";0;0;0;0;0;0;0;0;0;0;0;0
171;Até que enfim alguém me entende nessa life RT @lenabahirah Ah, a gente tem que complicar, sim, uma vida totalmente previsível ñ tem graça...;0;0;0;0;0;0;0;0;0;0;0;0
3583;Agendas dias 18 e 19 de Março em #Campinas/SP. Simpósio de Ideologia De Genero e Cultos familiar.;0;0;0;0;0;0;0;0;0;0;0;0
2569;"Um combate longo que trará muitos frutos.
#PNR #Pexit #EuropaDasNaçõesLivres https://t.co/DjX24N4Y4T";0;0;0;0;0;0;0;0;0;0;0;0
1694;Obrigado, @samsung! Adoraríamos tê-los aqui! https://t.co/pqg6E3mIeO (SAMSUNG PODERÁ TER FÁBRICA NOS EUA);0;0;0;0;0;0;0;0;0;0;0;0
1698;"@SICNoticias 
Que grande maçada... 
Atleta ""britânico""? https://t.co/blRp335tMq";0;0;0;0;0;0;0;0;0;0;0;0
1047;Ê lá em casa https://t.co/rAHYwfvkAx;0;0;0;0;0;0;0;0;0;0;0;0
5183;RT @GlacieFranca: @otmar03 A corresp. de NY, do SBT, não disse o nome de Obama, quando falou da espionagem da CIA. Se fosse no gov. de Trum _;0;0;0;0;0;0;0;0;0;0;0;0
5292;Ai q gostoso a Cléo Pires fumando um e publicando na NET pq o privilégio branco e de classe eh tão lindo *_* https://t.co/fXQslfyu57;0;0;0;0;0;0;0;0;0;0;0;0
4200;"RT @israelcristo10: @BlogDoPim O STF QUER DE QUALQUER FORMA BARRAR O JAIR BOLSONARO DE SE CANDIDATAR A PRESIDENTE EM 2018!!!!!!!!!!
#STFNÃO _";0;0;0;0;0;0;0;0;0;0;0;0
2378;RT @JOAQUINVOLTOU: PUTA QUE PARIU, ALGUÊM ENTENDEU ALGUMA COISA? https://t.co/5VIe6Lcexx;0;0;0;0;0;0;0;0;0;0;0;0
2152;Quem tem ódio é a 'extrema-direita' ou você? @fuckingpisces https://t.co/CcuqflNyT1;0;0;0;0;0;0;0;0;0;0;0;0
4228;Nem uma menos no STF https://t.co/IzSZVKiqrA via @cartacapital;0;0;0;0;0;0;0;0;0;0;0;0
3925;Eu sabia que ainda não tinha visto tudo que era possível sobre o destaque desse carnaval.... https://t.co/Oxb4SGd3pe;0;0;0;0;0;0;0;0;0;0;0;0
1456;E o @JornalOGlobo se supera mais uma vez no quesito capa mais CANALHA do ano... https://t.co/nkFmmOt23q;0;0;0;0;0;0;0;0;0;0;0;0
4643;"RT @lolaescreva: Hoje é dia de revolução. Todo dia deveria ser #DiadaMulher
#8MBR https://t.co/pr4Rp9nRu5";0;0;0;0;0;0;0;0;0;0;0;0
4024;É impressionante como todo justiceiro social é podre... https://t.co/olfmLxhxIh;0;0;0;0;0;0;0;0;0;0;0;0
4037;@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..;0;0;0;0;0;0;0;0;0;0;0;0
5508;"Um novo dia é uma página em branco na sua vida. Escreva apenas o que vale a pena. 
Bom dia!";0;0;0;0;0;0;0;0;0;0;0;0
69;bebe cana pura e não faz careta.;0;0;0;0;0;0;0;0;0;0;0;0
5363;@_iglira bom dia macaco branco haha;0;0;0;0;0;0;0;0;0;0;0;0
947;RT @giovnnagadotti: @direitafalando @Viictor_andr MEU DEUS, JA POSSO MORRER FELIZ DPS QUE ENCONTREI ESSE TWITTER  melhor twitter de todo _;0;0;0;0;0;0;0;0;0;0;0;0
1586;"@fcancio 
ahahahahah os média?? São a maior pouca vergonha, manipuladores, tendenciosos.
Mas... ainda continua a pensar no Trump? Livra!...";0;0;0;0;0;0;0;0;0;0;0;0
2844;RT @CapitalismoOP: @ArantxaNome com certeza mais do que o marido da Maria do rosário têm a oferecer;0;0;0;0;0;0;0;0;0;0;0;0
3108;É muito patético os democratas ainda não terem aprovado toda minha equipe. https://t.co/MrIeSIUNme;0;0;0;0;0;0;0;0;0;0;0;0
5010;se você precisa lembrar de alguém de quem você não consegue refutar uma só linha p/ não se sentir um merda, é sinal _ https://t.co/GfIK7knI5N;0;0;0;0;0;0;0;0;0;0;0;0
4281;#MasterChefBR a mulher é inteligente pra caralho e ainda cozinha bem?? Não consigo competir com isso na vida !!;0;0;0;0;0;0;0;0;0;0;0;0
2062;"Que grande palhaçada! O nome de um bandido traidor?
Realmente no ""Sistema"" são todos amigalhaços. _ https://t.co/lPG87zEamy";0;0;0;0;0;0;0;0;0;0;0;0
3702;RT @pauloap: Porra, olha a série de reportagens que o Jornal da Record estreia hoje, nunca que a Globo faria https://t.co/1QzI4oabRD;0;0;0;0;0;0;0;0;0;0;0;0
1912;@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam;0;0;0;0;0;0;0;0;0;0;0;0
1431;"Que 2017 seja de sonho para o nacionalismo e de pesadelo para a comunicação social.
Desejo um mau ano para o ""jornalixo"": #YouAreFakeNews";0;0;0;0;0;0;0;0;0;0;0;0
210;@milanuness Tive um problema esses tempos sim, que acho que foi reflexo... mas, é longa a historia pra contar aqui.. foi bem complicado.;0;0;0;0;0;0;0;0;0;0;0;0
492;ouvi dizer que o Chorão saiu do Charlie Brown Jr e entrou no Sepultura é vdd? =D vai na fé brodi!;0;0;0;0;0;0;0;0;0;0;0;0
2374;Ela é primeira dama e tem  direito de orar o que quiser.O problema é o CRISTIANISMO,NÉ? https://t.co/oKeqGNWc60;0;0;0;0;0;0;0;0;0;0;0;0
2387;RT @ajulysantos: Se você não acha isso lindo, se você não acha isso arte vc é muito fascista... https://t.co/VhkdJqsvsm;0;0;0;0;0;0;0;0;0;0;0;0
443;PRECISA-SE URGENTE de um serial killer de cantores sertanejos;0;0;0;0;0;0;0;0;0;0;0;0
1413;decepcionadissimo com o novo BBB;0;0;0;0;0;0;0;0;0;0;0;0
1662;Se a gripe das aves,  já detectada no Algarve, chegar a Lisboa, a Eutanásia deixará de ser um problema para Cristas...;0;0;0;0;0;0;0;0;0;0;0;0
2105;@Lazarus605forte para esse é preferível o sulfato de cobre;0;0;0;0;0;0;0;0;0;0;0;0
1490;"Acabámos de adicionar mais uma data à Tour ""Overdose de Tourette"":
24 Fev - Ericeira.
Bilhetes na FNAC e aqui: _ https://t.co/2zTqP5irCM";0;0;0;0;0;0;0;0;0;0;0;0
3273;É assim que se faz.....E vamos fazer a mesma ação no Brasil... Comecem compartilhando, deixando sua insatisfação... https://t.co/y97XRU3EEr;0;0;0;0;0;0;0;0;0;0;0;0
3612;"A Lava-Jato chegou ao Foro de São Paulo e descobriu que Odebrecht dava dinheiro às FARC.
Que lindo trabalho da Pol _ https://t.co/kFuK9cCOT5";0;0;0;0;0;0;0;0;0;0;0;0
1426;"Dois representantes do meu Top3 à conversa.
Boa maneira de aquecer antes de escrever o meu novo set https://t.co/S8rnuv5ldt";0;0;0;0;0;0;0;0;0;0;0;0
3864;Vai daí cirrose! https://t.co/ERWqqHBYN8;0;0;0;0;0;0;0;0;0;0;0;0
684;@gabrisinhas @LeoLimaDuarte não to a fim de explicar que racismo inverso não existe, aprende sozinha, branquela.;0;0;0;0;0;0;0;0;0;0;0;0
2419;De politicamente incorreto ao correto, Felipe Neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ https://t.co/KVWjSYrL8f;0;0;0;0;0;0;0;0;0;0;0;0
4163;Treze refugiados foram deportados dos Estados Unidos, mas não houve histeria (eram cubanos) https://t.co/aAuGspXgNB;0;0;0;0;0;0;0;0;0;0;0;0
1104;"Como se cria cotas para algo que é livre pra qq um fazer????
Bateu a dúvida aqui https://t.co/kSZB6g5eGA";0;0;0;0;0;0;0;0;0;0;0;0
3127;É suposto a religião não ser critério para discriminar refugiados. Nem pela negativa, nem mesmo pela positiva. https://t.co/dFlBu7D4eW;0;0;0;0;0;0;0;0;0;0;0;0
551;Dica do dia! http://t.co/GK2zVuBEcS;0;0;0;0;0;0;0;0;0;0;0;0
3908;RT @andrefran: Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN;0;0;0;0;0;0;0;0;0;0;0;0
2863;RT @Batistadaniel1: @marisa_lobo Esse idiota protestou qdo o país dele saiu às ruas, há 2 sem, pedindo morte de Trump e aniquilamento dos E _;0;0;0;0;0;0;0;0;0;0;0;0
4987;"Refugiados Muçulmanos são flagrados atacando a Polícia Nacional Francesa.
Não são manifestantes. São anarquistas... https://t.co/SJezGrcRr1";0;0;0;0;0;0;0;0;0;0;0;0
2769;"Pra @SpOAB advogado ameaçar um Juiz de morte = suave, de boa! Nenhum A.
Fazer piada contra o feminismo = é crime. _ https://t.co/po0H7aTXXO";0;0;0;0;0;0;0;0;0;0;0;0
1784;Há quem queira desarmar a Polícia. O que acontece desde sexta no #CaosES é o que aconteceria no país inteiro caso isso fosse acontecer.;0;0;0;0;0;0;0;0;0;0;0;0
1853;Conversarei com os Xerifes e Chefes de Polícia às 9:00 AM (13:00 [BR]) hoje e discutirei sobre a terrível, perigosa _ https://t.co/AeSh1mq1mk;0;0;0;0;0;0;0;0;0;0;0;0
2239;"Estão cada vez mais totalitários! Correm tudo a proibições e extorsões. É só dogmas e tabus... Mundo louco!
https://t.co/6EqrTVzYim";0;0;0;0;0;0;0;0;0;0;0;0
2365;"Muito bem! Não tem nada que se subjugar. É a coerência e firmeza de quem defende a Identidade.
Bravo, @MLP_officiel 
https://t.co/DyEVZS3Kb6";0;0;0;0;0;0;0;0;0;0;0;0
2646;"RT @JOAQUINVOLTOU:  GOLEIRO BRUNO E
MACARRÃO
MACARRÃO
MACARRÃO
DE DIA VÃO PRO SÍTIO
DE NOITE ALIMENTAM O CÃO  ";0;0;0;0;0;0;0;0;0;0;0;0
3936;@OMarceloWilson Marlon Brando né... Mas o segundo tbm é muito foda!;0;0;0;0;0;0;0;0;0;0;0;0
3860;"O Lula me bloqueou no twitter
Alguém deve ter lido pra ele minhas piadas...";0;0;0;0;0;0;0;0;0;0;0;0
2342;Temos que nos posicionar, é uma pena ver profissionais sem coragem para assumir seus direitos. Eu tenho. https://t.co/YwnPY1fmhj;0;0;0;0;0;0;0;0;0;0;0;0
1276;RT @vitormramalho: Concorda com a saída de Portugal da União Europeia https://t.co/BxTLRTc67l;0;0;0;0;0;0;0;0;0;0;0;0
2424;TÁ CERTA A MARIA DO CORSÁRIO, TEM QUE PROCESSAR ESSE CACHORRO SAFADO QUE ROUBOU O CIGARRINHO DA SUA INOCENTE FILHA. _ https://t.co/JacUZtm7i6;0;0;0;0;0;0;0;0;0;0;0;0
1616;Vai continuar a encolher os ombros ou vai mudar e apoiar o #PNR? https://t.co/8UCBJ0yWMS;0;0;0;0;0;0;0;0;0;0;0;0
5104;dizer que é ou não é é facil!! Eu quero ver o feminismo não defender ou ser contra uma pauta da Esquerda!!! https://t.co/iTZpiQddqH;0;0;0;0;0;0;0;0;0;0;0;0
1138;@wesley_alcapone parece q teve uma ae, mas não em SP;0;0;0;0;0;0;0;0;0;0;0;0
2391;"Não se iludam: um dia isto chegará Portugal. Só votando #PNR se vai evitar esta invasão.
@Refugiados_Pt 
https://t.co/HyjExlPhM3";0;0;0;0;0;0;0;0;0;0;0;0
4630;feliz dia da mulher pra mim, que aguento tanta gente ignorante, machista e burra, com um sorriso no rosto sem dar na cara de ninguém;0;0;0;0;0;0;0;0;0;0;0;0
2073;Essa coisa sem sentido do envolvimento com a Rússia é só uma tentativa de encobrir os erros da campanha perdedora d _ https://t.co/AEqkCUiXPL;0;0;0;0;0;0;0;0;0;0;0;0
201;@amora_inlove Eu tb, mas, sou uma futurarecemsolteiraaindaapaixonada #foda rs;0;0;0;0;0;0;0;0;0;0;0;0
821;cancelaram o impeachment?? ISSO É GOLPE;0;0;0;0;0;0;0;0;0;0;0;0
4275;Feliz Dia das Mulheres Femininas!;0;0;0;0;0;0;0;0;0;0;0;0
3135;RT @alexandregarcia: Uma brasileira é estuprada a cada 11 minutos e não reagimos nem nos escandalizamos. Mas nos preocupamos com a american _;0;0;0;0;0;0;0;0;0;0;0;0
4488;#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo  Mas voces ainda são capac _ https://t.co/5A2H1XE9RB;0;0;0;0;0;0;0;0;0;0;0;0
2287;Minha declaração sobre o que está acontecendo na Suécia foi referência a reportagem exibida na @FoxNews em relação _ https://t.co/bjklAZyJlt;0;0;0;0;0;0;0;0;0;0;0;0
3367;Nosso livro tá com um mega desconto na @amazon! Sai só por R$ 17,94! https://t.co/4XWtzrIYYx via @amazon;0;0;0;0;0;0;0;0;0;0;0;0
4690;@catracalivre Tem que ser muito capacho de ideologia p/ apoiar uma cultura q apedreja e açoita mulheres só porque a _ https://t.co/FYKFJoRN89;0;0;0;0;0;0;0;0;0;0;0;0
4850;@iStevenOficial  Obrigada... Só se for agora....rs;0;0;0;0;0;0;0;0;0;0;0;0
5039;Meu Deus!!! Que absurdo e humilhante dizer que a mulher veio da costela de Adão!!!!!! https://t.co/8GfTzszjr9;0;0;0;0;0;0;0;0;0;0;0;0
2709;"Ui...um gajo chamado Mahershala Ali a ganhar um Óscar...esta noite o Trump não larga o Twitter
#Oscars";0;0;0;0;0;0;0;0;0;0;0;0
2592;Meu apoio Total ao Pastor Silas Malafaia, que está sendo mais uma vez, vitima dessa mídia comprada pela esquerda!;0;0;0;0;0;0;0;0;0;0;0;0
2100;A Venezuela deve tirar Leopoldo Lopez, prisioneiro político e marido de @liliantintori (me reuni  com @marcorubio) _ https://t.co/5egejnFWbx;0;0;0;0;0;0;0;0;0;0;0;0
1105;"@jefersonstutz sim, eu sei. Foi retórica. Mas não rio acreditando.. Facepalm eterno.
Estranho seria se não fosse PSOL";0;0;0;0;0;0;0;0;0;0;0;0
515;Ades patrocina nova versão da Branca de Neve http://t.co/vWxZjXNw4y;0;0;0;0;0;0;0;0;0;0;0;0
4537;@leticiabahia23 vc ta no meio termo entre o idiota útil e a massa de manobra da esquerda @InesBolsonaro @otmar03 @ajulysantos;0;0;0;0;0;0;0;0;0;0;0;0
4155;RT @GABRIELPlNHEIRO: @Estadao Esse padre já foi acusado de pedofilia e pagou a família da vítima;0;0;0;0;0;0;0;0;0;0;0;0
3985;@derotikas só não reclamei porque semana passada fiz o Velho doar um galo e 3 galinhas da angola kkkkk;0;0;0;0;0;0;0;0;0;0;0;0
2696;"A próxima jornada do ""Overdose de Tourette-On The Road"" joga-se toda a Norte:
-2 MAR: VISEU
-3 MAR: PORTO
-4 MAR: A _ https://t.co/biQDOLHyBv";0;0;0;0;0;0;0;0;0;0;0;0
4061;RT @glockbro: Ja pensaram que talvez a angola nao seja nossa? que somos muito possessivos e ela so quer espaço?;0;0;0;0;0;0;0;0;0;0;0;0
3862;Agenda #SãoPaulo 11/03. Congresso Evangelizar KIDS. Igreja Batista do Povo. https://t.co/4nSFGR5Fal;0;0;0;0;0;0;0;0;0;0;0;0
5510;Daqui a pouco mudam de preto e vermelho p preto e branco ;0;0;0;0;0;0;0;0;0;0;0;0
5516;"Pasta de leite Ninho 
Pão de lo branco recheios  ganache com Ninho e morangos .
#BolosEmUberlândia  #Paodequeijo https://t.co/bRKxo8KJgk";0;0;0;0;0;0;0;0;0;0;0;0
4965;@elmalditocabron @tlmota é a Esquerda que faz a pauta do feminismo!;0;0;0;0;0;0;0;0;0;0;0;0
3774;@csar_emerson @Curate_Angola 2. se prestar atenção, isso não é pornografia. o contexto em que esse beijo foi posto dificilmente tem...;0;0;0;0;0;0;0;0;0;0;0;0
3750;Que coisinha mais abençoada e fofa.... Lindo. https://t.co/MsAr80uT83;0;0;0;0;0;0;0;0;0;0;0;0
3775;Mas o Paul G não desiste pq? Nem Angola conquistou quer conquistar América ? ;0;0;0;0;0;0;0;0;0;0;0;0
146;@ana_lethicia Aff, que tutorial não é tédio??? ^VÊ um de edição de vídeo que vc entra numa facul de maquiagem;0;0;0;0;0;0;0;0;0;0;0;0
3911;"Vivemos no totalitarismo do pensamento único dos donos da ""liberdade"". Só o #PNR enfrenta e denuncia a ""besta"". _ https://t.co/vJxL8duLGX";0;0;0;0;0;0;0;0;0;0;0;0
1718;Um terrorista radical islâmico acabou de atacar o Museu do Louvre em Paris. Turistas ficaram presos. França de novo. SEJAM ESPERTOS EUA.;0;0;0;0;0;0;0;0;0;0;0;0
419;[ENEM] Questão 1: OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO ( ) SOMETIMES ( ) VIDA DE GADO ( ) ANA JULIA ( ) PA GANGNAM STYLE;0;0;0;0;0;0;0;0;0;0;0;0
2979;RT @brasil_fotos: Gostaria que a OAB-SP respondesse porque os perfis de facções criminosas atuam livremente no Twitter e outras redes socia _;0;0;0;0;0;0;0;0;0;0;0;0
5069;"RT @ajulysantos: A Esquerda está trabalhando a todo vapor para aprovar a legalização da maior agressão ao universo feminino, o aborto.
#PL _";0;0;0;0;0;0;0;0;0;0;0;0
1865;"@hpalves
E eu que pensava que era por causa da imigração...";0;0;0;0;0;0;0;0;0;0;0;0
2858;@AdemirAlvim eu tenho conhecimento dessa doutrinação nas escolas... Uma triste realidade no Brasil e no mundo!;0;0;0;0;0;0;0;0;0;0;0;0
1664;Repórter da CMTV que falhou o direto do grande sismo de Leiria Fátima, já foi enviado para o canhão da Nazaré.;0;0;0;0;0;0;0;0;0;0;0;0
3064;Jeff Sessions é um homem honesto. Ele não disse nada de errado. Podia ter respondido com maior precisão, mas claram _ https://t.co/CyZ5nbTYIX;0;0;0;0;0;0;0;0;0;0;0;0
5524;PRF de Pato Branco apreende 600 quilos de camarão contrabandeado que foi adquirido no Oeste Catarinense https://t.co/GbINnKUz0L;0;0;0;0;0;0;0;0;0;0;0;0
2984;RT @CarlosBolsonaro: OSCAR 2017 e suas derivações: UMA GOTA DE LUCIDEZ NO MEIO DO OCEANO? https://t.co/IUp4hYTagh;0;0;0;0;0;0;0;0;0;0;0;0
3510;RT @belongtocarey: Façam zoom no pescoço do Éder https://t.co/1EbyFKcxvy;0;0;0;0;0;0;0;0;0;0;0;0
1052;Meu voto vai para: https://t.co/5j41Y9yExo;0;0;0;0;0;0;0;0;0;0;0;0
3590;Culto da Família dia 19/03 as 19:00hrs. #Campinas.  Igreja do Nazareno de Sousas. https://t.co/1jOjP52EgA;0;0;0;0;0;0;0;0;0;0;0;0
4828;RT @maathbz: responde sua esquerdista de merda https://t.co/TJeFhQ4gAg;0;0;0;0;0;0;0;0;0;0;0;0
4237;@UOLNoticias por isso que esse país ta na merda mesmo https://t.co/ptDAs3UMFO;0;0;0;0;0;0;0;0;0;0;0;0
599;RT @gentecrista: menina voce ta doida de apoiar a legalizacao do aborto??;0;0;0;0;0;0;0;0;0;0;0;0
4144;@Sumido_ ja vi um noia indo no balcão pedir pra trocar pq ele não gostava de cheddar hahahahahahahaha;0;0;0;0;0;0;0;0;0;0;0;0
1676;O cara muda de turma de manhã, e à tarde já vira relator da Lava Jato. Tem treta não, imagina... https://t.co/3XnjgagaJ9;0;0;0;0;0;0;0;0;0;0;0;0
1960;A caminho da Base Militar Andrews com o Primeiro Ministro Shinzo hoje mais cedo. https://t.co/0YAUn4dMKJ;0;0;0;0;0;0;0;0;0;0;0;0
1200;Leia a conversa da SÁBADO com o presidente do PNR, @jpintocoelho60 sobre o @LIVREpt https://t.co/SmRJLqvG8i;0;0;0;0;0;0;0;0;0;0;0;0
5340;Olha bem mulher, eu vou te ser sincero, quero te ver de branco, quero te ver no altar;0;0;0;0;0;0;0;0;0;0;0;0
3540;RT @PastorMalafaia: Imperdível! No domingo, dia 12, veja a entrevista que dou a Roberto Cabrini. Será meia-noite, no SBT.;0;0;0;0;0;0;0;0;0;0;0;0
2662;16:13 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR PORTAR DROGAS E SER MENOR DE IDADE. AVISAMOS SUA MÃE, ELA PROMETEU NOS PROCESSAR.;0;0;0;0;0;0;0;0;0;0;0;0
4561;@mafiasumers mano, esse vídeo certeza que foi baseado em fatos reais;0;0;0;0;0;0;0;0;0;0;0;0
1504;"Dai você vê que o objetivo principal é ""informar"", nada mais, imagina... https://t.co/auyLFYO52I";0;0;0;0;0;0;0;0;0;0;0;0
776;COM MUITO AMOR  https://t.co/0ILXEJY5V6;0;0;0;0;0;0;0;0;0;0;0;0
2122;"@miguelcarvalhu 
Dizer que a ""hegemonia tem os dias contados""? Então não se pode prever o fim de um ciclo? 
Que patéticos...";0;0;0;0;0;0;0;0;0;0;0;0
2640;A mídia não reportou que a Dívida Nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de Obama.;0;0;0;0;0;0;0;0;0;0;0;0
3075;@Estadao @gugachacra refugiados que a imprensa não mostra https://t.co/01MHqDPgLx;0;0;0;0;0;0;0;0;0;0;0;0
4896;Me reuni com @RepCummings hoje na @WhiteHouse (Casa Branca). Ótima conversa!;0;0;0;0;0;0;0;0;0;0;0;0
2448;RT @anncarolfdiniz: Tem gente comemorando que Levy Fidelix foi multado, estão achando que  isso vai fazer o aparelho excretor começar a rep _;0;0;0;0;0;0;0;0;0;0;0;0
5423;RT @Julio_Souza91: O PSG jogou de branco dentro do Camp Nou e achou que não ia ser goleado kkkkkkkkkkk;0;0;0;0;0;0;0;0;0;0;0;0
4795;RT @JOAQUINVOLTOU: ESSE P.S.G. É UM SÃO CAETANO QUE FALA FRANCÊS;0;0;0;0;0;0;0;0;0;0;0;0
3323;"RT @edmilsonpapo10: Suplicy implorou por uma reunião com Dilma, mas nunca foi atendido...
Marcelo Odebrecht teve mais de 100 reuniões com D _";0;0;0;0;0;0;0;0;0;0;0;0
2390;“Apropriação de culturas árabes: não é moda, é pacto narcísico” by @metaforica_gabi https://t.co/HL8dkqPrym;0;0;0;0;0;0;0;0;0;0;0;0
5450;Atrasada (@ Universidade Castelo Branco - @ucbrj in Rio de Janeiro, RJ w/ @lupsfreire) https://t.co/jLzVDVRJqG;0;0;0;0;0;0;0;0;0;0;0;0
204;@amora_inlove Normalll.. imagina a situação da pssoa tb ne, fodas...;0;0;0;0;0;0;0;0;0;0;0;0
